web-scraper-order,web-scraper-start-url,company_name,comany_name,job_title,salary,job_require,compay_desc
"1554769094-297","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","爱记科技","机器学习工程师","6k-12k","6k-12k
                        经验1-3年 / 本科","移动互联网 数据服务 / 未融资 / 少于15人"
"1554769094-189","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","瑞小云","算法工程师机器学习方向","20k-35k","20k-35k
                        经验3-5年 / 本科","移动互联网 / 不需要融资 / 15-50人"
"1554769094-429","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","阳光保险集团","机器学习算法工程师","20k-40k","20k-40k
                        经验不限 / 硕士","金融 / 不需要融资 / 2000人以上"
"1554769094-142","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","度小满金融","机器学习工程师","25k-50k","25k-50k
                        经验1-3年 / 本科","移动互联网,金融 / A轮 / 500-2000人"
"1554769094-135","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","字节跳动","广告系统AI工程师-CV/NLP/机器学习方向","25k-50k","25k-50k
                        经验3-5年 / 本科","移动互联网,数据服务 / C轮 / 2000人以上"
"1554769094-170","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","小米","机器学习/高性能服务端工程师","30k-50k","30k-50k
                        经验3-5年 / 本科","移动互联网 / D轮及以上 / 2000人以上"
"1554769094-331","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","返利网","机器学习算法工程师","20k-40k","20k-40k
                        经验3-5年 / 本科","电子商务 / C轮 / 500-2000人"
"1554769094-124","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","数美","机器学习（实习生／校招生）","4k-8k","4k-8k
                        经验不限 / 本科","企业服务,数据服务 / B轮 / 150-500人"
"1554769094-322","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","康夫子","NLP/机器学习/自然语言处理工程师","20k-35k","20k-35k
                        经验1-3年 / 本科","移动互联网,医疗健康 / A轮 / 15-50人"
"1554769094-461","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","Bigo","机器学习平台工程师（实习生）","6k-8k","6k-8k
                        经验应届毕业生 / 本科","移动互联网,社交网络 / D轮及以上 / 500-2000人"
"1554769094-416","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","新浪网","机器学习算法工程师 (C++/Go)","20k-40k","20k-40k
                        经验不限 / 本科","文化娱乐 / 上市公司 / 2000人以上"
"1554769094-450","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","宜远智能","深度学习/机器学习算法工程师","15k-30k","15k-30k
                        经验不限 / 本科","医疗健康,数据服务 / 天使轮 / 15-50人"
"1554769094-101","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","联想集团","机器学习研究员","35k-55k","35k-55k
                        经验3-5年 / 本科","移动互联网,数据服务 / 上市公司 / 2000人以上"
"1554769094-344","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","阿姨多多","机器学习实习生","4k-7k","4k-7k
                        经验不限 / 硕士","移动互联网,生活服务 / 不需要融资 / 少于15人"
"1554769094-351","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","Yeahmobi","机器学习平台工程师","25k-50k","25k-50k
                        经验3-5年 / 本科","移动互联网 / 上市公司 / 150-500人"
"1554769094-191","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","招商证券信息技术中心","机器学习算法岗","20k-30k","20k-30k
                        经验不限 / 本科","招聘,其他 / 上市公司 / 2000人以上"
"1554769094-383","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","竞技世界","机器学习算法工程师","25k-40k","25k-40k
                        经验3-5年 / 本科","移动互联网,游戏 / 不需要融资 / 500-2000人"
"1554769094-150","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","Bigo","机器学习算法工程师","30k-60k","30k-60k
                        经验不限 / 硕士","移动互联网,社交网络 / D轮及以上 / 500-2000人"
"1554769094-152","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","数美","机器学习（校招／实习）","4k-8k","4k-8k
                        经验应届毕业生 / 不限","企业服务,数据服务 / B轮 / 150-500人"
"1554769094-136","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","贝壳","机器学习","40k-60k","40k-60k
                        经验3-5年 / 本科","移动互联网,O2O / D轮及以上 / 2000人以上"
"1554769094-404","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","银橙传媒","机器学习算法工程师","15k-30k","15k-30k
                        经验1-3年 / 本科","移动互联网,数据服务 / 上市公司 / 150-500人"
"1554769094-85","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","嘉和美康","机器学习工程师","20k-30k","20k-30k
                        经验不限 / 硕士","移动互联网,医疗健康 / C轮 / 500-2000人"
"1554769094-325","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","第四范式","机器学习技术专家","25k-40k","25k-40k
                        经验3-5年 / 本科","移动互联网 / B轮 / 500-2000人"
"1554769094-413","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","腾讯","23048-翻译君机器学习高级工程师（北京）","18k-36k","18k-36k
                        经验3-5年 / 本科","移动互联网 ,游戏 / 上市公司 / 2000人以上"
"1554769094-100","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","Camera360","机器学习研发工程师","15k-25k","15k-25k
                        经验1-3年 / 硕士","移动互联网 / B轮 / 150-500人"
"1554769094-345","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","暗能星系","机器学习工程师","10k-15k","10k-15k
                        经验不限 / 不限","移动互联网,医疗健康 / 天使轮 / 15-50人"
"1554769094-465","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","SensOmics","人工智能／机器学习算法工程师","18k-36k","18k-36k
                        经验1-3年 / 硕士","企业服务,硬件 / 未融资 / 50-150人"
"1554769094-414","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","安讯达盛","机器学习高级工程师","12k-24k","12k-24k
                        经验不限 / 硕士","医疗健康 数据服务 / 未融资 / 15-50人"
"1554769094-283","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","百度","百度凤巢_机器学习/数据挖掘/自然语言处理工程师","15k-30k","15k-30k
                        经验1-3年 / 本科","移动互联网,数据服务 / 不需要融资 / 2000人以上"
"1554769094-287","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","三角兽科技","{实习生} 自然语言处理与机器学习-算法和研究方向","4k-7k","4k-7k
                        经验不限 / 硕士","移动互联网 / B轮 / 150-500人"
"1554769094-370","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","玺望网络科技","机器学习算法工程师","15k-25k","15k-25k
                        经验3-5年 / 硕士","移动互联网 / 不需要融资 / 50-150人"
"1554769094-457","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","百融金服","算法工程师—机器学习方向","15k-30k","15k-30k
                        经验不限 / 本科","金融,数据服务 / C轮 / 500-2000人"
"1554769094-29","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","蜂融网络","机器学习","25k-50k","25k-50k
                        经验3-5年 / 大专","移动互联网,金融 / A轮 / 150-500人"
"1554769094-349","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","小鹏汽车","机器学习平台资深研发工程师/专家","25k-50k","25k-50k
                        经验5-10年 / 硕士","移动互联网,硬件 / B轮 / 2000人以上"
"1554769094-143","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","腾讯","高级机器学习工程师","25k-50k","25k-50k
                        经验1-3年 / 硕士","移动互联网 ,游戏 / 上市公司 / 2000人以上"
"1554769094-192","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","一知安全","机器学习工程师","18k-30k","18k-30k
                        经验1-3年 / 硕士","信息安全 / 天使轮 / 15-50人"
"1554769094-271","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","星合金融科技","高级机器学习算法工程师(金融风控领域)","20k-40k","20k-40k
                        经验3-5年 / 本科","移动互联网,金融 / 不需要融资 / 50-150人"
"1554769094-390","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","杭州智团","机器学习算法工程师","15k-30k","15k-30k
                        经验不限 / 本科","医疗健康 / 不需要融资 / 50-150人"
"1554769094-151","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","美柚","机器学习算法工程师","25k-50k","25k-50k
                        经验不限 / 本科","移动互联网 / D轮及以上 / 500-2000人"
"1554769094-267","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","北京铭泰金科信息技术有限公司","机器学习算法专家(FKF0827)","30k-50k","30k-50k
                        经验3-5年 / 硕士","金融,数据服务 / B轮 / 500-2000人"
"1554769094-239","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","追一科技","机器学习平台研发工程师","15k-30k","15k-30k
                        经验不限 / 硕士","移动互联网,企业服务 / C轮 / 150-500人"
"1554769094-46","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","百世物流","机器学习/深度学习工程师","15k-30k","15k-30k
                        经验不限 / 硕士","移动互联网,O2O / D轮及以上 / 2000人以上"
"1554769094-350","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","小米","高级机器学习算法工程师","30k-45k","30k-45k
                        经验3-5年 / 硕士","移动互联网 / D轮及以上 / 2000人以上"
"1554769094-78","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","中腾信","机器学习工程师","30k-45k","30k-45k
                        经验1-3年 / 本科","金融 / 不需要融资 / 2000人以上"
"1554769094-408","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","OPPO","高级机器学习算法工程师","20k-35k","20k-35k
                        经验3-5年 / 本科","移动互联网 / 不需要融资 / 2000人以上"
"1554769094-392","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","字节跳动","AML机器学习平台研发工程师","25k-50k","25k-50k
                        经验3-5年 / 本科","移动互联网,数据服务 / C轮 / 2000人以上"
"1554769094-302","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","好大夫在线","机器学习工程师","35k-70k","35k-70k
                        经验不限 / 硕士","医疗健康 / D轮及以上 / 500-2000人"
"1554769094-273","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","好大夫在线","机器学习（NLP）","30k-50k","30k-50k
                        经验不限 / 硕士","医疗健康 / D轮及以上 / 500-2000人"
"1554769094-57","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","腾讯","上海-机器学习/数据挖掘工程师","30k-60k","30k-60k
                        经验5-10年 / 本科","移动互联网 ,游戏 / 上市公司 / 2000人以上"
"1554769094-263","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","菜鸟窝","深度学习/机器学习兼职网络讲师","30k-60k","30k-60k
                        经验3-5年 / 本科","移动互联网,教育 / 不需要融资 / 15-50人"
"1554769094-169","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","学析优","机器学习算法工程师","8k-15k","8k-15k
                        经验不限 / 本科","移动互联网 / A轮 / 50-150人"
"1554769094-232","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","360","机器学习/深度学习专家","25k-50k","25k-50k
                        经验3-5年 / 本科","移动互联网,游戏 / 上市公司 / 2000人以上"
"1554769094-447","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","顺丰科技有限公司","DSQ-人工智能与机器学习资深工程师","30k-50k","30k-50k
                        经验3-5年 / 硕士","移动互联网,电子商务 / 不需要融资 / 500-2000人"
"1554769094-22","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","京东集团","机器学习算法工程师","30k-60k","30k-60k
                        经验3-5年 / 本科","电子商务,数据服务 / 上市公司 / 2000人以上"
"1554769094-459","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","易鑫集团","机器学习算法工程师(J15781)","20k-40k","20k-40k
                        经验3-5年 / 本科","企业服务 / 上市公司 / 2000人以上"
"1554769094-277","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","西安学学信息技术有限公司","机器学习算法","7k-9k","7k-9k
                        经验1-3年 / 大专","移动互联网 / 未融资 / 50-150人"
"1554769094-108","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","美团点评","美团外卖智能配送-资深机器学习专家（预估方向）","40k-70k","40k-70k
                        经验5-10年 / 本科","移动互联网,O2O / 上市公司 / 2000人以上"
"1554769094-199","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","网思科平","机器学习算法工程师","16k-30k","16k-30k
                        经验3-5年 / 本科","信息安全,数据服务 / C轮 / 50-150人"
"1554769094-246","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","WESTWELLlab西井科技","机器学习算法工程师","13k-22k","13k-22k
                        经验不限 / 硕士","数据服务,硬件 / B轮 / 50-150人"
"1554769094-67","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","千寻位置","机器学习／深度学习","18k-35k","18k-35k
                        经验3-5年 / 本科","移动互联网 / 不需要融资 / 150-500人"
"1554769094-207","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","极验","深度学习/机器学习工程师","15k-25k","15k-25k
                        经验3-5年 / 硕士","信息安全,数据服务 / B轮 / 50-150人"
"1554769094-193","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","万益能源","机器学习应用开发工程师","15k-20k","15k-20k
                        经验1-3年 / 硕士","企业服务,数据服务 / 不需要融资 / 50-150人"
"1554769094-314","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","字节跳动","机器学习算法工程师","30k-60k","30k-60k
                        经验3-5年 / 本科","移动互联网,数据服务 / C轮 / 2000人以上"
"1554769094-210","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","平安健康","机器学习","25k-50k","25k-50k
                        经验3-5年 / 本科","移动互联网,电子商务 / 上市公司 / 2000人以上"
"1554769094-365","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","海信","机器学习算法与工程高级工程师","30k-60k","30k-60k
                        经验5-10年 / 硕士","移动互联网、社交网络 / B轮 / 2000人以上"
"1554769094-355","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","东信软件","机器学习工程师","8k-15k","8k-15k
                        经验不限 / 本科","移动互联网,数据服务 / 上市公司 / 150-500人"
"1554769094-426","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","中经证","算法工程师机器学习方向","40k-70k","40k-70k
                        经验3-5年 / 硕士","移动互联网,金融 / 不需要融资 / 15-50人"
"1554769094-397","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","OPPO","高级机器学习算法工程师","20k-40k","20k-40k
                        经验3-5年 / 本科","移动互联网 / 不需要融资 / 2000人以上"
"1554769094-125","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","微创","机器学习工程师","20k-40k","20k-40k
                        经验1-3年 / 硕士","移动互联网,电子商务 / 不需要融资 / 2000人以上"
"1554769094-202","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","中科智加","机器学习算法工程师","15k-30k","15k-30k
                        经验不限 / 硕士","移动互联网,数据服务 / 不需要融资 / 50-150人"
"1554769094-25","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","涂鸦智能","机器学习/深度学习工程师","25k-50k","25k-50k
                        经验1-3年 / 硕士","移动互联网,硬件 / C轮 / 500-2000人"
"1554769094-435","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","微投VTOU","机器学习量化研究实习生","1k-2k","1k-2k
                        经验应届毕业生 / 硕士","金融,人工智能 / 不需要融资 / 15-50人"
"1554769094-158","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","追一科技","机器学习算法工程师 (MJ000057)","20k-40k","20k-40k
                        经验1-3年 / 不限","移动互联网,企业服务 / C轮 / 150-500人"
"1554769094-198","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","瑞小云","算法工程师机器学习方向","20k-35k","20k-35k
                        经验3-5年 / 本科","移动互联网 / 不需要融资 / 15-50人"
"1554769094-367","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","Aibee","机器学习算法科学家/工程师 (推荐算法方向)","30k-60k","30k-60k
                        经验1-3年 / 硕士","移动互联网,企业服务 / A轮 / 150-500人"
"1554769094-208","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","上海安翰医疗","图像处理与机器学习工程师","8k-15k","8k-15k
                        经验1-3年 / 本科","医疗健康 / B轮 / 500-2000人"
"1554769094-309","https://www.lagou.com/jobs/list_%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0?labelWords=&fromSearch=true&suginput=","","中道智联","AI-机器学习工程师","8k-16k","8k-16k
                        经验1-3年 / 大专","数据服务、移动互联网 / 不需要融资 / 50-150人"
